COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
GLP (m3),2014,REGIÃO NORDESTE,PERNAMBUCO,"51426,4311594203","50476,0742753623","47053,8586956522","50721,2173913043","584974,543478261","47494,4239130435","44165,4112318841","46370,9438405797","46906,6358695652","49988,5724637681","46180,7282608696","52205,8804347826","51984,365942029"
GLP (m3),2014,REGIÃO NORDESTE,ALAGOAS,"14837,4057971014","15262,2898550725","15343,393115942","13925,731884058","15608,8695652174","173531,751811594","14353,0905797101","13409,884057971","13654,1376811594","13703,652173913","14514,8007246377","13587,0579710145","15331,4384057971"
GLP (m3),2014,REGIÃO NORDESTE,SERGIPE,"13002,2101449275","12630,0942028985","12726,6974637681","12713,4510869565","11765,8550724638","11512,3043478261","140216,744565217","10823,9565217391","9425,26992753623","11006,356884058","11159,3949275362","11971,2626811594","11479,8913043478"
GLP (m3),2014,REGIÃO NORDESTE,BAHIA,"74933,6322463768","82091,2246376811","79965,3152173913","77758,356884058","77751,9692028985","72198,2010869565","78916,7880434783","914968,559782609","75319,9293478261","68344,9637681159","75230,2246376812","74082,0579710145","78375,8967391304"
GLP (m3),2014,REGIÃO SUDESTE,MINAS GERAIS,"118501,690217391","114226,942028986","127615,833333333","123253,923913043","115853,40942029","116320,219202899","108639,170289855","119861,592391304","1375174,80072464","108580,119565217","102806,192028986","108839,172101449","110676,536231884"
GLP (m3),2014,REGIÃO SUDESTE,ESPÍRITO SANTO,"21054,4547101449","22089,606884058","21137,1938405797","23514,6195652174","23030,4510869565","21927,2391304348","22712,2644927536","20781,8731884058","22791,875","259696,302536232","21125,3115942029","19328,3242753623","20203,0887681159"
GLP (m3),2014,REGIÃO SUDESTE,RIO DE JANEIRO,"77598,1992753623","81441,2355072464","88866,1503623188","85141,7373188406","94779,356884058","91265,6938405797","88306,7826086957","88812,1304347826","80384,6358695652","90817,0307971014","1013770,59963768","74368,7391304348","71988,9076086957"
GLP (m3),2014,REGIÃO SUDESTE,SÃO PAULO,"245648,376811594","269168,80615942","276038,800724638","294487,891304348","281536,429347826","310729,93115942","301177,545289855","291479,086956522","290690,086956522","266244,432971014","281606,813405797","3365529,49818841","256721,297101449"
GLP (m3),2014,REGIÃO SUL,PARANÁ,"69946,9981884058","66015,3913043478","72528,2554347826","75744,7391304348","81677,1485507246","80859,0054347826","88094,1757246377","82550,6322463768","79176,3097826087","80462,9492753623","72676,527173913","75243,759057971","924975,891304348"
GLP (m3),2014,REGIÃO SUL,SANTA CATARINA,"522904,25","41848,3913043478","37877,5344202898","41837,9112318841","42923,5307971014","45092,0036231884","43926,8224637681","48985,3206521739","45886,8333333333","44960,9275362319","45831,2934782609","41401,1884057971","42332,4927536232"
GLP (m3),2014,REGIÃO SUL,RIO GRANDE DO SUL,"67060,1394927536","858507,894927536","62104,5253623188","58716,8115942029","68731,5670289855","71025,3315217391","77502,527173913","76825,3768115942","82991,5126811594","78528,1829710145","75502,1105072464","74102,9130434783","65416,8967391304"
GLP (m3),2014,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"14183,1684782609","14921,1268115942","174760,699275362","13333,1322463768","13110,7173913043","13930,5362318841","13896,981884058","15051,4873188406",14666,"16748,222826087","15162,7210144928","14973,6793478261","14782,9257246377"
GLP (m3),2014,REGIÃO CENTRO-OESTE,MATO GROSSO,"17511,0344202899","16387,0869565217","18368,009057971","207927,856884058","17138,0108695652","16344,4891304348","17531,5326086957","17474,3786231884","17446,6485507246","16707,7427536232","18512,1177536232","17197,8242753623","17308,981884058"
GLP (m3),2014,REGIÃO CENTRO-OESTE,GOIÁS,"44210,7336956522","45515,4800724638","41940,5018115942","47183,9003623188","534402,574275362","43771,8260869565","41151,5615942029","43325,0036231884","44454,5380434783","45073,2264492754","43611,5","47510,6014492754","46653,7010869565"
GLP (m3),2014,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"15274,8170289855","14407,5815217391","14811,0905797101","14186,5942028985","15410,8768115942","181018,643115942","14128,3097826087","14382,3550724638","14934,481884058","15436,8405797101","16176,7355072464","15572,1847826087","16296,7753623188"
GLP (m3),2015,REGIÃO NORTE,RONDÔNIA,"7923,63405797101","7442,36956521739","7555,08152173913","7256,47644927536","7074,65036231884","7916,99094202898","89740,9456521739","7303,32608695652","7057,81702898551","7807,72282608696","7632,61594202898","7371,60688405797","7398,65398550725"
GLP (m3),2015,REGIÃO NORTE,ACRE,"3075,86050724638","3224,19202898551","2887,63949275362","3107,0597826087","2984,63405797101","2883,48913043478","3233,25724637681","36586,3967391304","3144,16847826087","2937,03985507246","3131,90942028986","3061,71739130435","2915,42934782609"
GLP (m3),2015,REGIÃO NORTE,AMAZONAS,"14838,0615942029","15315,3967391304","15394,7554347826","14747,7463768116","14964,884057971","14635,865942029","13541,0579710145","15132,6394927536","181003,471014493","16110,722826087","14588,0815217391","15988,1231884058","15746,1358695652"
GLP (m3),2015,REGIÃO NORTE,RORAIMA,"1769,83695652174","1866,40942028985","1845,32246376812","1885,60144927536","1862,66304347826","1797,4384057971","1790,08514492754","1746,84963768116","1931,4402173913","21668,1557971014","1708,54710144928","1673,00905797101","1790,95289855072"
GLP (m3),2015,REGIÃO NORTE,PARÁ,"32553,2192028985","32688,7626811594","31393,1992753623","32552,2735507246","32660,0199275362","31656,5815217391","30739,3822463768","32613,1539855072","29542,8115942029","33275,3713768116","381948,304347826","32151,1974637681","30122,3315217391"
GLP (m3),2015,REGIÃO NORTE,AMAPÁ,"2407,59782608696","2657,79528985507","2672,63949275362","2573,52355072464","2549,61413043478","2573,95833333333","2545,14311594203","2502,34057971014","2565,5597826087","2332,56884057971","2761,72101449275","30673,3786231884","2530,91666666667"
GLP (m3),2015,REGIÃO NORTE,TOCANTINS,"6812,43297101449","6447,48731884058","7258,84782608696","6977,37862318841","6500,79710144927","6874,45108695652","7052,54891304348","6647,64311594203","6507,76449275362","6341,7518115942","6216,59963768116","6897,67391304348","80535,3768115942"
GLP (m3),2015,REGIÃO NORDESTE,MARANHÃO,"278009,34057971","23569,1594202899","21880,5307971014","24280,7119565217","24038,6141304348","22913,5833333333","23252,5561594203","24188,4239130435","23404,8949275362","22316,9963768116","23203,25","21193,9655797101","23766,6539855072"
GLP (m3),2015,REGIÃO NORDESTE,PIAUÍ,"13748,7246376812","165033,78442029","14041,1449275362","12845,1739130435","14192,9329710145","13847,0072463768","13822,9836956522","14046,2862318841","14440,4257246377","14222,0525362319","13196,4891304348","13709,1956521739","12921,3677536232"
GLP (m3),2015,REGIÃO NORDESTE,CEARÁ,"38480,6195652174","42046,2192028985","489974,911231884","42784,0018115942","36587,1702898551","40981,0398550725","40437,6231884058","40034,5434782609","42070,4981884058","42762,8949275362","42347,6503623188","40378,106884058","41064,5434782609"
GLP (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"17253,6902173913","16173,4945652174","17761,5","202352,47826087","17036,7826086957","15244,5199275362","16791,1594202899","16384,615942029","16539,6594202899","16876,2518115942","18212,1702898551","17291,2789855072","16787,3550724638"
GLP (m3),2015,REGIÃO NORDESTE,PARAÍBA,"20552,9311594203","20219,8768115942","18847,7789855073","20538,5688405797","242765,68115942","20346,1014492754","18434,3913043478","20259,5126811594","19955,6014492754","19479,8351449275","20505,4673913043","22035,1938405797","21590,4221014493"
GLP (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,"49676,5","48037,4510869565","48255,3586956522","43951,481884058","49231,4800724638","568013,22826087","47136,8913043478","42949,865942029","48139,2989130435","45362,5253623188","45649,1648550725","48025,9456521739","51597,2644927536"
GLP (m3),2015,REGIÃO NORDESTE,ALAGOAS,"15408,3532608696","14829,3115942029","14413,7065217391","14334,4039855072","13321,2065217391","15101,3278985507","170461,813405797","14466,7644927536","13119,5054347826","14144,8786231884","13582,0615942029","13721,9202898551","14018,3731884058"
GLP (m3),2015,REGIÃO NORDESTE,SERGIPE,"10849,2355072464","11615,4583333333","11427,2735507246","10918,3206521739","11073,8061594203","10092,7155797101","11242,6865942029","129120,501811594","10744,0199275362","9768,60688405797","10727,277173913","10420,2192028986","10240,8822463768"
GLP (m3),2015,REGIÃO NORDESTE,BAHIA,"73424,6358695652","77008,9655797101","82315,1539855072","80273,8097826087","74717,0706521739","74038,9565217391","68868,5108695652","73257,9492753623","889655,960144927","74182,1793478261","66766,9764492754","73548,6648550724","71253,0869565217"
GLP (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,"114207,981884058","118499,300724638","122557,733695652","127447,574275362","123748,617753623","113565,489130435","113008,653985507","107329,635869565","119329,838768116","1382360,99818841","103610,882246377","104530,838768116","114524,451086957"
GLP (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,"21021,3297101449","21110,2934782609","21789,384057971","22323,3079710145","23914,9746376812","23269,0869565217","22001,2626811594","21230,6920289855","19783,9184782609","21566,1195652174","257410,893115942","20354,4221014493","19046,1014492754"
GLP (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,"72166,9184782609","80961,6286231884","82978,1829710145","80609,7246376812","90910,0688405797","92589,0108695652","87845,4981884058","86586,9655797101","81225,9438405797","78039,6666666667","89154,1376811594","995802,742753623","72734,9963768116"
GLP (m3),2015,REGIÃO SUDESTE,SÃO PAULO,"248478,875","245453,001811594","277608,362318841","269973,170289855","272662,387681159","285752,538043478","301020,076086956","284383,079710145","277679,68115942","266635,971014493","250686,393115942","267856,155797101","3248189,69202899"
GLP (m3),2015,REGIÃO SUL,PARANÁ,"924968,322463768","68990,3858695652","67716,7880434783","81965,5561594203","71998,9184782609","76919,3442028985","83389,1286231884","87137,143115942","81266,0634057971","78437,597826087","77025,7898550724","74299,1793478261","75822,4275362319"
GLP (m3),2015,REGIÃO SUL,SANTA CATARINA,"44993,4365942029","534019,186594203","41000,4456521739","39063,6376811594","45037,4221014493","43607,6304347826","43803,1086956522","46988,6503623188","49551,6666666667","45097,7065217391","45098,2119565217","47057,3605072464","42719,9094202899"
GLP (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,"67876,3442028985","67841,6956521739","849312,867753623","62481,1177536232","57065,9692028985","70840,0326086957","69864,411231884","70694,2663043478","79174,1268115942","82127,6123188406","74430,7155797101","72413,9692028985","74502,606884058"
GLP (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"14690,3188405797","13151,7173913043","14869,2807971014","175402,817028986","13332,606884058","13279,4094202899","14753,5525362319","14299,8514492754","14777,4130434783","15387,509057971","17060,2101449275","15331,4673913043","14469,4800724638"
GLP (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,"17643,5833333333","17639,7373188406","16639,1268115942","17779,7427536232","212485,85326087","16752,1630434783","15364,4891304348","21111,972826087","17509,6376811594","16705,5471014493","17944,6286231884","19855,2391304348","17539,9855072464"
GLP (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,"46834,0724637681","43048,652173913","43610,4637681159","41565,1684782609","45901,3731884058","535799,313405797","42057,3278985507","42267,2391304348","47437,4420289855","44820,6956521739","45017,9764492754","46037,1503623188","47201,7518115942"
GLP (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"15859,3206521739","15488,8224637681","14486,8025362319","14396,2518115942","13447,2536231884","15565,125","175830,663043478","13208,2916666667","13255,097826087","15015,3152173913","14833,4384057971","14796,115942029","15478,8278985507"
GLP (m3),2016,REGIÃO NORTE,RONDÔNIA,"7825,35144927536","7553,20471014493","7912,26811594203","7815,67934782609","7394,23731884058","7634,07065217391","8150,03623188406","91141,7445652174","6614,57789855072","7301,33333333333","7809,84239130435","7310,49094202899","7820,65217391304"
GLP (m3),2016,REGIÃO NORTE,ACRE,"3080,54347826087","3105,30072463768","2912,63405797101","3096,125","3106,96014492754","2863,59782608696","2947,98913043478","3403,875","36071,490942029","2753,05615942029","2812,13043478261","3089,54710144928","2899,73188405797"
GLP (m3),2016,REGIÃO NORTE,AMAZONAS,"14140,8224637681","14310,0054347826","14410,5108695652","14511,4202898551","14566,1014492754","14872,4583333333","13689,2518115942","14437,5815217391","15810,3315217391","173190,661231884","14097,8586956522","13373,8025362319","14970,5163043478"
GLP (m3),2016,REGIÃO NORTE,RORAIMA,"1885,88405797101","1801,25","1896,94565217391","1903,6865942029","1909,43297101449","1927,09420289855","1963,93297101449","1787,53442028986","1850,33876811594","1990,8134057971","22374,2735507246","1689,07246376812","1768,28804347826"
GLP (m3),2016,REGIÃO NORTE,PARÁ,"30993,7119565217","33308,1630434783","32121,8731884058","31413,3242753623","31509,3315217391","30157,6195652174","33195,9257246377","30863,125","30947,4583333333","29589,527173913","34067,740942029","377576,338768116","29408,5380434783"
GLP (m3),2016,REGIÃO NORTE,AMAPÁ,"2390,22826086956","2432,09963768116","2581,98550724638","2534,20108695652","2589,0615942029","2477,25724637681","2386,17028985507","2604,28623188406","2509,74637681159","2420,3134057971","2447,78804347826","2807,05434782609","30180,1920289855"
GLP (m3),2016,REGIÃO NORTE,TOCANTINS,"77427,884057971","6106,48007246377","6336,76449275362","6853,46376811594","6395,97101449275","6407,51268115942","6502,20289855072","6165,92934782609","6934,77173913043","6267,29166666667","6203,62862318841","6468,63949275362","6785,22826086956"
GLP (m3),2016,REGIÃO NORDESTE,MARANHÃO,"24321,2119565217","276347,987318841","21591,6322463768","22318,4438405797","24072,4637681159","22529,5833333333","23424,9311594203","23045,3297101449","21948,4402173913","25565,3623188406","22779,0344202899","22377,9800724638","22373,5742753623"
GLP (m3),2016,REGIÃO NORDESTE,PIAUÍ,"13203,6322463768","14290,2880434783","165479,378623188","13451,9184782609","13358,5579710145","14084,490942029","13843,7644927536","13970,3967391304","13723,4692028985","12646,8822463768","15929,4836956522","13498,0760869565","13478,4184782609"
GLP (m3),2016,REGIÃO NORDESTE,CEARÁ,"44275,8097826087","43375,856884058","45983,8351449275","543801,701086956","39798,1775362319","41576,0887681159","43932,5815217391","45255,6177536232","47883,2481884058","48820,2264492754","44375,518115942","52753,2952898551","45771,4456521739"
GLP (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"17295,6032608696","16309,1594202899","16819,7644927536","17745,4365942029","202782,260869565","16157,9528985507","15774,481884058","16955,6286231884","16464,643115942","16821,0344202899","17005,6195652174","17000,5815217391","18432,3550724638"
GLP (m3),2016,REGIÃO NORDESTE,PARAÍBA,"22483,6739130435","20526,7826086956","20173,7789855072","20078,4275362319","21071,1358695652","242872,59057971","18787,3623188406","19004,2300724638","20183,2789855072","19345,7663043478","20254,2934782609","20661,3460144927","20302,5144927536"
GLP (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,"47859,5507246377","51602,6557971014","47703,8152173913","46716,9384057971","46366,5923913043","49639,5489130435","562918,639492754","43239,6376811594","43165,3605072464","47029,0452898551","46151,6123188406","45999,0851449275","47444,7971014493"
GLP (m3),2016,REGIÃO NORDESTE,ALAGOAS,"14234,3550724638","14400,6105072464","15779,1648550725","14750,8170289855","14267,1231884058","14267,1630434783","14750,8061594203","170680,221014493","13529,1286231884","13166,7355072464","13947,402173913","13545,1630434783","14041,7518115942"
GLP (m3),2016,REGIÃO NORDESTE,SERGIPE,"10709,5724637681","10857,0869565217","11495,240942029","11893,2264492754","11133,8278985507","10699,0579710145","10760,7844202899","10978,3260869565","129547,27173913","10030,5307971015","9992,16847826087","10636,8695652174","10360,5797101449"
GLP (m3),2016,REGIÃO NORDESTE,BAHIA,"70448,3297101449","72638,8097826087","73471,6032608696","78420,2463768116","81653,8297101449","76783,2101449275","73358,9655797101","72319,402173913","76713,1648550725","884363,172101449","68037,1105072464","68257,356884058","72261,143115942"
GLP (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,"119049,84057971","112295,324275362","120405,164855072","126793,085144928","125630,264492754","131123,980072464","118352,514492754","114264,18115942","119006,809782609","126493,737318841","1433585,73369565","109019,817028986","111151,014492754"
GLP (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,"19362,0144927536","20660,2173913043","19806,8967391304","21855,875","22543,759057971","22373,5851449275","24066,8967391304","21636,5688405797","21241,8007246377","21471,1449275362","22167,5797101449","256295,418478261","19109,0797101449"
GLP (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,"73203,9655797102","73472,472826087","81051,1177536232","78149,3858695652","86410,777173913","89743,9148550725","89110,1775362319","91226,4329710145","86340,7608695652","83666,4528985507","82953,6920289855","89727,2880434783","1005056,4384058"
GLP (m3),2016,REGIÃO SUDESTE,SÃO PAULO,"3251206,54710145","238285,28442029","245791,545289855","271807,048913043","251297,64673913","279864,31884058","295882,913043478","286036,155797101","298744,458333333","278135,474637681","266815,235507246","267171,277173913","271375,188405797"
GLP (m3),2016,REGIÃO SUL,PARANÁ,"77780,6829710145","948186,259057971","67397,0688405797","70314,5380434783","78017,3115942029","72527,5996376812","82978,4492753623","88422,5797101449","84527,731884058","89106,0615942029","81913,4003623188","78619,8297101449","76581,0054347826"
GLP (m3),2016,REGIÃO SUL,SANTA CATARINA,"45797,8550724638","45796,7391304348","557039,28442029","41168,5688405797","41726,9130434783","45497,615942029","42817,527173913","48182,5362318841","51191,9039855072","49373,3967391304","51955,4365942029","47764,3315217391","45766,4601449275"
GLP (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,"70194,972826087","69383,3858695652","67252,027173913","860136,163043478","58655,4855072464","60708,847826087","70078,3351449275","68012,8731884058","78217,7663043478","83097,9510869565","77665,0054347826","82631,643115942","74237,8695652174"
GLP (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"15330,3333333333","14060,9891304348","14402,3858695652","14669,5724637681","177040,760869565","13023,8731884058","13628,9764492754","14946,5833333333","13612,4981884058","15501,3097826087","16280,9384057971","15571,7119565217","16011,5887681159"
GLP (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,"18707,375","18113,1304347826","17626,3242753623","17690,0144927536","18314,9836956522","214451,652173913","16283,7717391304","17427,2336956522","18991,7554347826","17237,893115942","17828,5362318841","18417,1739130435","17813,4601449275"
GLP (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,"43966,8025362319","47156,0398550725","43316,472826087","42593,6539855072","44729,9692028985","46558,3007246377","532604,802536232","42470,9981884058","43699,097826087","45849,9474637681","42371,9836956522","44462,8605072464","45428,6757246377"
GLP (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"15252,1304347826","15193,615942029","15783,643115942","14726,5797101449","14004,222826087","14468,8496376812","15582,8985507246","175245,777173913","13250,0054347826","13358,2355072464","14449,6105072464","14442,7427536232","14733,2427536232"
GLP (m3),2017,REGIÃO NORTE,RONDÔNIA,"8024,96376811594","8153,31863138544","7610,35507246377","8204,77224478988","7602,46784782458","7639,98903234443","7520,85302730942","7869,11174002084","93106,3526483064","7309,96920289855","7126,90398550725","8737,36729854479","7306,28079710145"
GLP (m3),2017,REGIÃO NORTE,ACRE,"2852,0597826087","3097,23369565217","3207,67375368363","2987,88768115942","3257,67547056592","3034,96164471883","2946,88643287526","2915,852298319","3084,77539601996","36885,8274925831","3082,63224637681","2808,16847826087","3610,02061234251"
GLP (m3),2017,REGIÃO NORTE,AMAZONAS,"16406,3417200129","13946,0398550725","15210,0942028985","14805,7405487539","15068,4836956522","15013,4951688615","14257,4525051432","15737,0512696695","13739,7588033731","15211,6686519996","177043,157218538","13857,3695652174","13789,6612318841"
GLP (m3),2017,REGIÃO NORTE,RORAIMA,"1764,53985507246","2041,76459693182","1811,07246376812","1966,58695652174","2027,46997561539","2005,44746376812","2026,55437388929","1969,60912168809","1914,48897559403","1936,19679825487","2032,06542195307","23258,69817697","1762,90217391304"
GLP (m3),2017,REGIÃO NORTE,PARÁ,"30556,4438405797","28482,884057971","34765,2211933392","30541,643115942","33653,6594202898","31124,2879510745","31053,1195652174","33015,6356325899","30884,7417943965","31603,9258324105","30254,5637281024","31606,1803115034","377542,306443416"
GLP (m3),2017,REGIÃO NORTE,AMAPÁ,"30385,7650356054","2414,47463768116","2325,95652173913","2683,12775312225","2442,82246376812","2805,72282608696","2551,02585708134","2462,14130434783","2591,09794573143","2478,20237814339","2575,10558011818","2544,40624794789","2511,68151983776"
GLP (m3),2017,REGIÃO NORTE,TOCANTINS,"6617,75321103448","78628,3645987791","6381,78079710145","6190,84239130435","7384,05149101502","6422,71739130435",6748,"6621,03151671397","6234,42934782609","6892,50802810917","6464,00662343454","6160,48287413597","6510,76092679966"
GLP (m3),2017,REGIÃO NORDESTE,MARANHÃO,"22282,2956854823","23609,3794349915","282286,780243959","22812,2663043478","20968,3369565217","25961,5637107119","22692,8460144927","24934,1648550725","23521,3858162199","24123,6014492754","25210,5167230828","23515,9697631131","22654,4535306477"
GLP (m3),2017,REGIÃO NORDESTE,PIAUÍ,"13873,914767604","13587,8483022209","13825,3623605762","167626,985505004","13486,8387681159","12661,2608695652","15301,6615889147","13324,6974637681","14505,5362318841","14208,7046134174","14235,5507246377","14689,3972722909","13926,2125420093"
GLP (m3),2017,REGIÃO NORDESTE,CEARÁ,"43681,3966211983","43380,4060538457","42736,4231797026","44246,8055412611","532272,429532982","43187,4438405797","39981,9764492754","47853,6078462128","41124,5344202898","46279,3333333333","45639,2662617809","45398,1920289855","48763,0439565168"
GLP (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"18548,4063767334","17682,0858408714","17377,5642719287","16803,5688160507","17278,7630669633","205110,239741566","16268,0869565217","14953,4438405797","18108,8984846217","15576,4945652174","17422,490942029","17199,867739469","17890,5688405797"
GLP (m3),2017,REGIÃO NORDESTE,PARAÍBA,"22024,0253623188","22988,711451358","21811,0923419601","20832,5244423448","19776,2903754356","20369,9742585239","249092,719589291","19879,972826087","18209,0597826087","21517,4304514214","19024,027173913","21471,9130434783","21187,698079841"
GLP (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,"48943,8714669883","51041,6630434783","53328,3710861193","50539,6875969207","48411,4954463012","46953,4937561503","48708,8484030857","574064,40101853","43804,0362318841","40574,6394927536","50228,8144223843","42853,7989130435","48675,6811594203"
GLP (m3),2017,REGIÃO NORDESTE,ALAGOAS,"14601,6123188406","14507,0951279879","15389,7916666667","15907,0525271577","15357,2088906593","14821,342140651","14231,1219921566","14891,0140337462","174195,51557754","13991,740942029","12378,4402173913","14808,784126051","13310,3115942029"
GLP (m3),2017,REGIÃO NORDESTE,SERGIPE,"9843,33333333333","10951,0289855072","11243,3551624811","11397,1304347826","11842,8124154543","12075,2147132029","10660,0990310805","10534,4580127058","10082,8297533106","129405,02427489","10308,893115942","9401,13043478261","11064,7388823075"
GLP (m3),2017,REGIÃO NORDESTE,BAHIA,"78992,4093374107","67823,5561594203","75951,9492753623","76412,8820854194","80792,8804347826","84022,0962795971","78915,5695633226","76302,7078355366","74018,96577737","73866,9421030283","901874,377329511","70617,6920289855","64156,7264492754"
GLP (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,"102505,476449275","124208,40071605","104877,367753623","121791,452898551","123061,714629636","125213,835144928","127821,139747579","115208,589420212","108756,285897382","111607,468888956","110636,529807697","1376406,23599157","100717,974637681"
GLP (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,"20228,7155797101","18690,2300724638","22638,3656578637","20376,6902173913","37526,5018115942","22429,5684706662","37267,5615942029","23746,8578433837","23420,8560027834","22238,313117006","22037,7628015634","22004,2366996639","292605,659868293"
GLP (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,"1008900,5334232","72025,0507246377","69513,7282608696","86111,2681602713","78574,5960144928","89523,2826086957","88957,3550735589","90118,5579710145","93415,7289978394","87183,6200084944","82097,7786980173","82590,2701066719","88789,296798636"
GLP (m3),2017,REGIÃO SUDESTE,SÃO PAULO,"266034,288656245","3211767,77878227","237574,60326087","229983,614130435","284022,075229203","240928,268115942","276739,014492754","285737,597102493","282694,365942029","302370,226486728","270423,669226414","265631,028659782","269629,027479375"
GLP (m3),2017,REGIÃO SUL,PARANÁ,"79649,8121808009","74675,0759430001","940824,513187467","69138,893115942","67302,2083333333","81739,0110252471","69981,5507246377","81981,5326086957","87230,8928132376","82437,4257246377","89123,1426538763","78670,5008693314","78894,4671947275"
GLP (m3),2017,REGIÃO SUL,SANTA CATARINA,"46710,2001045761","45701,0640146071","43941,272645856","553866,9980093","42668,9746376812","39550,7427536232","48738,5030917283","42906,2192028986","49128,9003623188","48748,6656017182","49956,740942029","50476,6287091274","45339,0859431366"
GLP (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,"68990,3601686276","69789,180229239","68209,2990812665","64199,1207793182","836907,178516341","60389,9076086957","56603,7952898551","73146,672667277","65681,4927536232","76464,6630434783","77665,5639197075","78480,3224637681","77286,8005114852"
GLP (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"16063,7968331856","14165,8559993026","14126,398504453","14451,5555373778","14094,5554919667","172164,727664014","13450,1847826087","12999,2916666667","15417,1899345692","12378,3605072464","14199,1811594203","15578,8699283768","15239,4873188406"
GLP (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,"18780,4547101449","19055,4237176129","17912,1333207096","17645,4085502577","17948,4626859241","18204,8185444177","219793,425989465","17727,8423913043","17793,7880434783","20434,7982688074","16816,6956521739","18687,3297101449","18786,2703944897"
GLP (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,"47615,7984822003","47356,75","48921,1372382041","45368,6880714996","43864,2503310706","45201,0765885078","46595,7465597083","553533,249806113","44347,2644927536","43541,847826087","50620,0163030383","42498,6666666667","47602,0072463768"
GLP (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"15130,759057971","15041,0416771631","15668,6268115942","15428,8507429135","15527,7231374039","13855,7421384307","14084,3066756843","14952,5532279542","189197,151073628","13633,5905797101","13652,1920289855","15699,8338363974","26521,9311594203"
GLP (m3),2018,REGIÃO NORTE,RONDÔNIA,"7561,19202898551","7029,78804347826","8956,59601449275","7497,42934782609","7970,20108695652","7184,73731884058","7692,05253623188","7657,99275362319","7833,40036231884","92309,3876811594","7718,74094202898","7166,91847826087","8040,33876811594"
GLP (m3),2018,REGIÃO NORTE,ACRE,"3133,09963768116","3028,25362318841","3261,47282608696","3078,96195652174","3068,17572463768","3112,77355072464","2925,93115942029","3139,94927536232","3115,83514492754","3175,94384057971","36789,0235507246","3119,64492753623","2628,98188405797"
GLP (m3),2018,REGIÃO NORTE,AMAZONAS,"13611,1304347826","15041,8025362319","14677,7101449275","15136,4257246377","14566,6702898551","14862,9673913043","15112,9583333333","14199,5688405797","14430,3731884058","14589,3351449275","15054,527173913","176075,605072464","14792,1358695652"
GLP (m3),2018,REGIÃO NORTE,RORAIMA,"1896,33876811594","1837,76449275362","2095,95652173913","2023,07427536232","2213,63405797101","2059,35688405797","2190,50543478261","2174,41485507246","2032,26992753623","2183,95289855072","2021,79528985507","2175,42210144928","24904,4855072464"
GLP (m3),2018,REGIÃO NORTE,PARÁ,"374787,380434783","31283,5108695652","29472,2880434783","32484,2898550725","32070,8876811594","30556,9257246377","32945,5452898551","30736,5724637681","32322,5597826087","29823,9148550725","31651,9782608696","30359,9148550725","31078,9927536232"
GLP (m3),2018,REGIÃO NORTE,AMAPÁ,"2705,51992753623","31067,7192028985","2505,4402173913","2402,54891304348","2696,8731884058","2647,21739130435","2746,61775362319","2542,29347826087","2545,60688405797","2575,27536231884","2563,53079710145","2585,67572463768","2551,11956521739"
GLP (m3),2018,REGIÃO NORTE,TOCANTINS,"6601,75362318841","6623,57427536232","78670,7862318841","6544,71195652174","6293,32608695652","6851,03079710145","6864,19384057971","5127,33695652174","7803,85326086956","6216,55615942029","7012,56884057971","5942,33695652174","6789,54347826087"
